trip_id,base_fare,surcharge,total_cost,billing_month
T002343,15,18.6,113.1,2026-07
T002344,40,8.9,139.8,2026-07
T002345,40,0.2,128.4,2026-07
T002346,40,5.1,136.9,2026-07
T002347,40,9.0,139.0,2026-07
T002348,80,1.6,332.2,2026-07
T002349,80,13.8,343.0,2026-07
T002350,80,0.3,336.5,2026-07
T002351,80,2.0,315.8,2026-07
T002352,80,19.4,345.8,2026-07
T002353,80,13.3,336.9,2026-07
T002354,80,0.3,329.5,2026-07
T002355,80,18.6,325.4,2026-07
T002356,15,31.3,164.8,2026-07
T002357,15,17.8,138.3,2026-07
T002358,15,7.0,115.0,2026-07
T002359,40,15.3,137.2,2026-07
T002360,40,9.2,135.6,2026-07
T002361,40,7.5,124.0,2026-07
T002362,40,11.8,125.6,2026-07
T002363,40,13.5,129.1,2026-07
T002364,80,1.7,238.5,2026-07
T002365,80,8.1,244.9,2026-07
T002366,80,6.6,237.8,2026-07
T002367,80,2.4,235.0,2026-07
T002368,80,12.0,255.8,2026-07
T002369,80,19.1,251.7,2026-07
T002370,15,16.9,108.9,2026-07
T002371,15,18.0,112.0,2026-07
T002372,40,11.1,142.9,2026-07
T002373,40,8.0,134.4,2026-07
T002374,80,18.1,348.7,2026-07
T002375,80,5.1,331.5,2026-07
T002376,80,19.7,336.3,2026-07
T002377,80,20.6,342.8,2026-07
T002378,15,0.0,126.5,2026-07
T002379,15,18.6,147.1,2026-07
T002380,15,1.6,132.6,2026-07
T002381,15,28.0,140.0,2026-07
T002382,15,28.6,144.6,2026-07
T002383,15,9.2,117.7,2026-07
T002384,40,11.4,135.1,2026-07
T002385,40,2.8,124.7,2026-07
T002386,40,19.8,143.5,2026-07
T002387,40,4.0,129.5,2026-07
T002388,40,10.0,127.4,2026-07
T002389,40,5.3,120.9,2026-07
T002390,40,8.7,121.6,2026-07
T002391,40,3.8,120.3,2026-07
T002392,40,6.3,118.3,2026-07
T002393,40,2.4,113.5,2026-07
T002394,80,13.0,247.0,2026-07
T002395,80,15.1,246.3,2026-07
T002396,80,11.8,254.2,2026-07
T002397,80,11.3,243.9,2026-07
T002398,80,3.3,245.7,2026-07
T002399,80,17.6,251.6,2026-07
T002400,80,19.1,261.5,2026-07
T002401,80,14.7,255.7,2026-07
T002402,80,5.6,243.8,2026-07
T002403,80,13.2,258.4,2026-07
T002404,15,12.6,100.6,2026-07
T002405,15,1.6,92.1,2026-07
T002406,15,13.3,109.3,2026-07
T002407,40,16.6,149.3,2026-07
T002408,40,0.0,135.4,2026-07
T002409,40,6.1,131.6,2026-07
T002410,40,5.9,138.6,2026-07
T002411,40,1.8,132.7,2026-07
T002412,40,10.2,140.2,2026-07
T002413,80,5.4,331.8,2026-07
T002414,80,1.3,315.1,2026-07
T002415,80,5.1,335.7,2026-07
T002416,80,8.0,316.2,2026-07
T002417,80,9.0,322.8,2026-07
T002418,80,15.6,325.2,2026-07
T002419,80,7.6,339.6,2026-07
T002420,80,18.3,346.1,2026-07
T002421,80,17.5,339.7,2026-07
T002422,80,0.8,338.4,2026-07
T002423,80,19.4,329.0,2026-07
T002424,80,5.3,330.3,2026-07
T002425,15,5.0,133.5,2026-07
T002426,15,5.7,127.2,2026-07
T002427,15,11.0,123.0,2026-07
T002428,15,1.7,116.2,2026-07
T002429,40,15.5,133.8,2026-07
T002430,40,2.6,125.4,2026-07
T002431,40,16.7,138.6,2026-07
T002432,40,10.8,126.4,2026-07
T002433,40,16.1,125.4,2026-07
T002434,40,6.9,118.0,2026-07
T002435,40,14.9,132.3,2026-07
T002436,80,15.6,245.4,2026-07
T002437,80,13.2,257.0,2026-07
T002438,80,8.1,249.1,2026-07
T002439,80,4.8,238.8,2026-07
T002440,80,13.9,256.3,2026-07
T002441,80,18.9,248.7,2026-07
T002442,80,15.1,254.7,2026-07
T002443,80,0.5,227.5,2026-07
T002444,15,19.0,111.5,2026-07
T002445,15,5.9,100.4,2026-07
T002446,40,3.3,133.3,2026-07
T002447,40,7.9,138.8,2026-07
T002448,40,9.1,144.5,2026-07
T002449,40,0.8,133.5,2026-07
T002450,80,0.5,325.5,2026-07
T002451,80,6.0,339.4,2026-07
T002452,80,17.6,353.8,2026-07
T002453,80,0.1,319.5,2026-07
T002454,80,20.4,356.6,2026-07
T002455,80,5.0,314.6,2026-07
T002456,80,18.3,347.5,2026-07
T002457,80,5.4,333.2,2026-07
T002458,15,18.2,142.7,2026-07
T002459,15,16.7,139.7,2026-07
T002460,15,8.0,123.5,2026-07
T002461,40,1.7,120.9,2026-07
T002462,40,11.1,132.1,2026-07
T002463,40,14.9,123.3,2026-07
T002464,40,0.6,116.2,2026-07
T002465,40,18.2,130.2,2026-07
T002466,80,2.4,240.6,2026-07
T002467,80,16.8,248.0,2026-07
T002468,80,8.2,252.0,2026-07
T002469,80,2.0,241.6,2026-07
T002470,80,12.2,256.0,2026-07
T002471,15,8.7,99.7,2026-07
T002472,15,0.3,90.3,2026-07
T002473,40,13.2,148.6,2026-07
T002474,40,7.5,141.1,2026-07
T002475,80,18.7,338.1,2026-07
T002476,80,1.9,325.5,2026-07
T002477,80,19.2,334.4,2026-07
T002478,80,14.9,327.3,2026-07
T002479,15,4.1,132.1,2026-07
T002480,15,12.1,145.1,2026-07
T002481,15,30.6,158.1,2026-07
T002482,15,18.8,135.8,2026-07
T002483,15,2.1,108.6,2026-07
T002484,15,12.0,126.0,2026-07
T002485,40,2.2,125.0,2026-07
T002486,40,18.4,139.4,2026-07
T002487,40,19.5,145.9,2026-07
T002488,40,14.7,138.4,2026-07
T002489,40,2.5,128.9,2026-07
T002490,40,12.8,135.6,2026-07
T002491,40,12.0,125.8,2026-07
T002492,40,13.9,126.8,2026-07
T002493,40,7.9,120.8,2026-07
T002494,40,8.8,118.1,2026-07
T002495,40,3.8,113.1,2026-07
T002496,80,15.2,254.8,2026-07
T002497,80,15.5,260.7,2026-07
T002498,80,18.2,257.8,2026-07
T002499,80,11.2,249.4,2026-07
T002500,80,2.0,229.0,2026-07
T002501,80,9.5,244.9,2026-07
T002502,80,14.3,259.5,2026-07
T002503,80,9.1,247.3,2026-07
T002504,80,18.8,251.4,2026-07
T002505,80,4.1,235.3,2026-07
T002506,15,10.6,105.6,2026-07
T002507,15,8.9,98.9,2026-07
T002508,15,19.4,112.4,2026-07
T002509,40,14.1,147.7,2026-07
T002510,40,5.6,138.3,2026-07
T002511,40,27.7,156.8,2026-07
T002512,40,18.5,145.8,2026-07
T002513,40,11.1,145.6,2026-07
T002514,80,3.1,326.7,2026-07
T002515,80,17.8,338.6,2026-07
T002516,80,7.2,332.2,2026-07
T002517,80,13.5,346.9,2026-07
T002518,80,9.6,326.2,2026-07
T002519,80,26.6,348.8,2026-07
T002520,80,7.9,314.7,2026-07
T002521,80,12.1,339.9,2026-07
T002522,80,15.7,339.3,2026-07
T002523,80,14.3,347.7,2026-07
T002524,80,2.2,335.6,2026-07
T002525,80,9.9,319.5,2026-07
T002526,15,1.0,122.0,2026-07
T002527,15,4.5,133.0,2026-07
T002528,15,16.0,126.0,2026-07
T002529,15,11.2,123.2,2026-07
T002530,40,0.7,121.7,2026-07
T002531,40,4.6,128.3,2026-07
T002532,40,1.9,120.2,2026-07
T002533,40,16.6,143.0,2026-07
T002534,40,11.5,128.9,2026-07
T002535,40,5.5,114.8,2026-07
T002536,40,9.8,127.2,2026-07
T002537,40,9.1,125.6,2026-07
T002538,80,18.5,249.7,2026-07
T002539,80,17.7,262.9,2026-07
T002540,80,0.2,244.0,2026-07
T002541,80,2.9,246.7,2026-07
T002542,80,8.2,247.8,2026-07
T002543,80,10.2,255.4,2026-07
T002544,80,6.9,239.5,2026-07
T002545,80,6.8,252.0,2026-07
T002546,15,15.4,103.9,2026-07
T002547,15,16.9,105.9,2026-07
T002548,40,16.6,143.0,2026-07
T002549,40,6.7,143.9,2026-07
T002550,40,6.3,141.7,2026-07
T002551,40,17.9,148.8,2026-07
T002552,80,3.9,323.3,2026-07
T002553,80,11.6,329.6,2026-07
T002554,80,16.8,341.8,2026-07
T002555,80,9.4,331.6,2026-07
T002556,80,14.2,340.6,2026-07
T002557,80,6.6,338.6,2026-07
T002558,80,18.2,343.2,2026-07
T002559,80,3.1,332.3,2026-07
T002560,15,15.8,144.8,2026-07
T002561,15,7.6,132.6,2026-07
T002562,15,2.4,116.9,2026-07
T002563,40,17.0,141.6,2026-07
T002564,40,19.9,140.9,2026-07
T002565,40,6.3,116.5,2026-07
T002566,40,13.1,123.3,2026-07
T002567,40,10.2,124.0,2026-07
T002568,80,17.1,245.5,2026-07
T002569,80,17.1,246.9,2026-07
T002570,80,18.0,246.4,2026-07
T002571,80,19.6,256.4,2026-07
T002572,80,8.0,240.6,2026-07
T002573,80,6.7,242.1,2026-07
T002574,15,12.8,102.3,2026-07
T002575,15,0.9,87.9,2026-07
T002576,40,16.1,148.8,2026-07
T002577,40,1.2,134.8,2026-07
T002578,40,16.2,152.5,2026-07
T002579,80,17.0,351.8,2026-07
T002580,80,19.8,350.4,2026-07
T002581,80,13.1,326.9,2026-07
T002582,80,7.8,339.8,2026-07
T002583,15,16.5,144.5,2026-07
T002584,15,18.0,145.0,2026-07
T002585,15,18.5,142.0,2026-07
T002586,15,21.6,137.6,2026-07
T002587,15,9.3,124.8,2026-07
T002588,15,9.3,121.3,2026-07
T002589,40,10.3,136.7,2026-07
T002590,40,7.9,128.0,2026-07
T002591,40,10.4,135.9,2026-07
T002592,40,3.3,122.5,2026-07
T002593,40,11.5,137.9,2026-07
T002594,40,7.3,127.4,2026-07
T002595,40,12.4,123.5,2026-07
T002596,40,11.6,125.4,2026-07
T002597,40,7.0,122.6,2026-07
T002598,40,4.2,121.6,2026-07
T002599,40,9.2,119.4,2026-07
T002600,40,5.3,118.2,2026-07
T002601,80,17.7,244.7,2026-07
T002602,80,18.6,252.6,2026-07
T002603,80,0.3,242.7,2026-07
T002604,80,11.1,242.3,2026-07
T002605,80,19.2,260.2,2026-07
T002606,80,17.9,246.3,2026-07
T002607,80,5.0,246.0,2026-07
T002608,80,11.8,241.6,2026-07
T002609,80,3.9,233.7,2026-07
T002610,80,7.1,242.5,2026-07
T002611,80,11.7,241.5,2026-07
T002612,15,14.4,108.4,2026-07
T002613,15,10.4,101.9,2026-07
T002614,15,4.6,99.1,2026-07
T002615,40,30.3,158.5,2026-07
T002616,40,4.6,137.3,2026-07
T002617,40,3.9,135.7,2026-07
T002618,40,6.1,139.7,2026-07
T002619,40,16.7,143.1,2026-07
T002620,40,14.2,140.6,2026-07
T002621,80,5.9,340.7,2026-07
T002622,80,4.8,311.6,2026-07
T002623,80,16.8,333.4,2026-07
T002624,80,11.6,340.8,2026-07
T002625,80,14.2,330.8,2026-07
T002626,80,1.5,323.7,2026-07
T002627,80,6.8,343.0,2026-07
T002628,80,4.4,335.0,2026-07
T002629,80,19.5,354.3,2026-07
T002630,80,3.9,337.3,2026-07
T002631,80,0.3,336.5,2026-07
T002632,15,13.5,143.0,2026-07
T002633,15,1.5,127.0,2026-07
T002634,15,10.2,127.2,2026-07
T002635,15,1.7,113.7,2026-07
T002636,40,17.0,142.5,2026-07
T002637,40,5.8,128.6,2026-07
T002638,40,1.4,118.8,2026-07
T002639,40,9.0,123.7,2026-07
T002640,40,16.9,133.4,2026-07
T002641,40,18.4,134.0,2026-07
T002642,40,13.8,131.2,2026-07
T002643,80,6.6,244.8,2026-07
T002644,80,6.8,233.8,2026-07
T002645,80,19.7,252.3,2026-07
T002646,80,19.6,255.0,2026-07
T002647,80,9.6,239.4,2026-07
T002648,80,5.6,250.8,2026-07
T002649,80,15.5,256.5,2026-07
T002650,80,11.1,239.5,2026-07
T002651,15,2.9,89.9,2026-07
T002652,15,2.2,88.7,2026-07
T002653,40,9.9,144.4,2026-07
T002654,40,8.9,142.5,2026-07
T002655,40,8.7,145.0,2026-07
T002656,40,18.4,153.8,2026-07
T002657,80,11.9,332.7,2026-07
T002658,80,10.5,329.9,2026-07
T002659,80,6.7,338.7,2026-07
T002660,80,8.6,328.0,2026-07
T002661,80,19.7,343.3,2026-07
T002662,80,6.3,341.1,2026-07
T002663,80,23.2,341.2,2026-07
T002664,80,16.6,331.8,2026-07
T002665,15,3.6,137.1,2026-07
T002666,15,4.8,133.8,2026-07
T002667,15,9.5,117.5,2026-07
T002668,40,6.4,123.8,2026-07
T002669,40,13.6,133.7,2026-07
T002670,40,1.0,116.6,2026-07
T002671,40,0.6,117.1,2026-07
T002672,40,13.9,128.6,2026-07
T002673,80,15.7,262.3,2026-07
T002674,80,30.9,271.9,2026-07
T002675,80,1.3,246.5,2026-07
T002676,80,18.2,259.2,2026-07
T002677,80,10.9,243.5,2026-07
T002678,80,29.7,272.1,2026-07
T002679,15,1.3,88.8,2026-07
T002680,15,19.7,112.2,2026-07
T002681,40,7.6,133.1,2026-07
T002682,40,8.0,137.1,2026-07
T002683,40,10.4,142.2,2026-07
T002684,80,0.8,318.8,2026-07
T002685,80,10.6,324.4,2026-07
T002686,80,14.4,343.6,2026-07
T002687,80,12.1,330.1,2026-07
T002688,15,1.2,133.2,2026-07
T002689,15,10.3,131.8,2026-07
T002690,15,3.7,132.7,2026-07
T002691,15,7.7,120.2,2026-07
T002692,15,10.2,123.2,2026-07
T002693,15,9.1,115.6,2026-07
T002694,40,11.6,132.6,2026-07
T002695,40,3.7,127.4,2026-07
T002696,40,4.8,130.3,2026-07
T002697,40,2.3,120.6,2026-07
T002698,40,2.6,128.1,2026-07
T002699,40,18.6,131.5,2026-07
T002700,40,2.9,114.9,2026-07
T002701,40,19.1,132.9,2026-07
T002702,40,14.4,129.1,2026-07
T002703,40,16.8,126.1,2026-07
T002704,80,8.0,235.0,2026-07
T002705,80,4.7,245.7,2026-07
T002706,80,16.7,245.1,2026-07
T002707,80,15.5,255.1,2026-07
T002708,80,9.5,256.1,2026-07
T002709,80,17.1,246.9,2026-07
T002710,80,0.9,232.1,2026-07
T002711,80,4.3,243.9,2026-07
T002712,80,0.8,230.6,2026-07
T002713,80,15.6,255.2,2026-07
T002714,80,18.9,245.9,2026-07
T002715,15,5.6,94.6,2026-07
T002716,15,6.4,93.4,2026-07
T002717,15,14.3,107.8,2026-07
T002718,40,19.3,151.1,2026-07
T002719,40,5.5,141.8,2026-07
T002720,40,0.6,136.9,2026-07
T002721,40,6.6,134.8,2026-07
T002722,40,5.6,135.6,2026-07
T002723,40,14.6,141.9,2026-07
T002724,40,7.9,143.3,2026-07
T002725,80,3.0,330.8,2026-07
T002726,80,2.7,334.7,2026-07
T002727,80,10.4,328.4,2026-07
T002728,80,1.3,320.7,2026-07
T002729,80,5.3,334.5,2026-07
T002730,80,9.8,337.6,2026-07
T002731,80,19.4,333.2,2026-07
T002732,80,5.1,313.3,2026-07
T002733,80,4.9,318.7,2026-07
T002734,80,0.8,320.2,2026-07
T002735,80,10.2,343.6,2026-07
T002736,15,7.4,136.4,2026-07
T002737,15,2.6,110.1,2026-07
T002738,15,18.4,133.4,2026-07
T002739,40,18.1,136.4,2026-07
T002740,40,17.1,139.9,2026-07
T002741,40,17.4,135.7,2026-07
T002742,40,13.3,127.1,2026-07
T002743,40,10.7,125.4,2026-07
T002744,40,15.5,127.5,2026-07
T002745,40,18.4,135.8,2026-07
T002746,80,2.1,245.9,2026-07
T002747,80,14.2,244.0,2026-07
T002748,80,11.6,242.8,2026-07
T002749,80,4.4,231.4,2026-07
T002750,80,16.4,254.6,2026-07
T002751,80,8.1,239.3,2026-07
T002752,80,5.7,242.5,2026-07
T002753,15,3.2,91.7,2026-07
T002754,15,3.6,93.6,2026-07
T002755,40,8.0,134.4,2026-07
T002756,40,17.6,151.2,2026-07
T002757,40,8.0,135.3,2026-07
T002758,40,10.0,147.2,2026-07
T002759,80,0.9,314.7,2026-07
T002760,80,8.0,323.2,2026-07
T002761,80,8.7,325.3,2026-07
T002762,80,7.8,341.2,2026-07
T002763,80,23.0,345.2,2026-07
T002764,80,1.4,333.4,2026-07
T002765,80,3.8,330.2,2026-07
T002766,15,14.7,137.2,2026-07
T002767,15,12.5,134.5,2026-07
T002768,15,13.6,127.6,2026-07
T002769,40,3.7,129.2,2026-07
T002770,40,15.0,136.0,2026-07
T002771,40,7.6,116.9,2026-07
T002772,40,16.3,130.1,2026-07
T002773,40,15.2,131.7,2026-07
T002774,80,7.6,244.4,2026-07
T002775,80,24.1,258.1,2026-07
T002776,80,19.3,249.1,2026-07
T002777,80,17.3,252.7,2026-07
T002778,80,3.5,237.5,2026-07
T002779,80,3.7,246.1,2026-07
T002780,15,6.9,96.4,2026-07
T002781,40,16.0,149.6,2026-07
T002782,40,26.6,155.7,2026-07
T002783,40,16.9,146.0,2026-07
T002784,80,9.0,334.0,2026-07
T002785,80,1.2,323.4,2026-07
T002786,80,16.8,348.8,2026-07
T002787,80,4.6,318.4,2026-07
T002788,15,8.8,135.8,2026-07
T002789,15,8.0,128.0,2026-07
T002790,15,12.0,131.5,2026-07
T002791,15,11.0,128.5,2026-07
T002792,15,9.1,119.6,2026-07
T002793,15,14.3,122.8,2026-07
T002794,40,14.6,134.7,2026-07
T002795,40,10.7,136.2,2026-07
T002796,40,9.7,128.9,2026-07
T002797,40,17.0,138.9,2026-07
T002798,40,0.1,118.4,2026-07
T002799,40,11.0,137.4,2026-07
T002800,40,9.5,125.1,2026-07
T002801,40,1.3,113.3,2026-07
T002802,40,3.7,121.1,2026-07
T002803,40,6.4,119.3,2026-07
T002804,40,18.2,132.0,2026-07
T002805,80,3.2,247.0,2026-07
T002806,80,16.9,255.1,2026-07
T002807,80,7.7,250.1,2026-07
T002808,80,5.4,247.8,2026-07
T002809,80,12.9,248.3,2026-07
T002810,80,6.0,245.6,2026-07
T002811,80,0.9,236.3,2026-07
T002812,80,4.9,233.3,2026-07
T002813,80,8.5,252.3,2026-07
T002814,80,5.0,234.8,2026-07
T002815,15,0.9,93.4,2026-07
T002816,15,19.2,107.7,2026-07
T002817,15,10.2,100.7,2026-07
T002818,40,3.6,132.7,2026-07
T002819,40,14.6,148.2,2026-07
T002820,40,18.8,151.5,2026-07
T002821,40,10.5,147.7,2026-07
T002822,40,6.2,140.7,2026-07
T002823,40,10.8,147.1,2026-07
T002824,80,17.0,349.0,2026-07
T002825,80,9.1,328.5,2026-07
T002826,80,15.9,349.3,2026-07
T002827,80,7.8,337.0,2026-07
T002828,80,12.8,343.4,2026-07
T002829,80,2.3,331.5,2026-07
T002830,80,13.7,334.5,2026-07
T002831,80,17.9,335.9,2026-07
T002832,80,2.4,334.4,2026-07
T002833,80,10.6,327.2,2026-07
T002834,80,19.4,350.0,2026-07
T002835,80,3.8,319.0,2026-07
T002836,15,18.7,150.2,2026-07
T002837,15,19.2,148.7,2026-07
T002838,15,14.5,121.0,2026-07
T002839,15,19.0,125.0,2026-07
T002840,40,16.6,140.3,2026-07
T002841,40,0.5,125.1,2026-07
T002842,40,7.4,134.7,2026-07
T002843,40,9.6,122.5,2026-07
T002844,40,5.1,116.2,2026-07
T002845,40,6.3,121.9,2026-07
T002846,40,11.2,126.8,2026-07
T002847,80,9.9,236.9,2026-07
T002848,80,11.4,238.4,2026-07
T002849,80,18.1,259.1,2026-07
T002850,80,8.1,244.9,2026-07
T002851,80,16.6,246.4,2026-07
T002852,80,13.5,244.7,2026-07
T002853,80,7.7,251.5,2026-07
T002854,80,0.9,243.3,2026-07
T002855,15,12.7,106.7,2026-07
T002856,15,14.3,107.8,2026-07
T002857,40,6.0,141.4,2026-07
T002858,40,8.0,135.3,2026-07
T002859,40,8.9,141.6,2026-07
T002860,40,5.3,141.6,2026-07
T002861,80,0.6,329.8,2026-07
T002862,80,1.3,312.3,2026-07
T002863,80,0.9,313.3,2026-07
T002864,80,17.6,349.6,2026-07
T002865,80,19.2,338.6,2026-07
T002866,80,15.0,335.8,2026-07
T002867,80,2.4,321.8,2026-07
T002868,80,24.9,351.3,2026-07
T002869,15,15.6,136.6,2026-07
T002870,15,5.6,136.1,2026-07
T002871,15,18.2,130.2,2026-07
T002872,40,19.9,140.0,2026-07
T002873,40,8.8,128.0,2026-07
T002874,40,15.8,125.1,2026-07
T002875,40,4.2,119.8,2026-07
T002876,40,2.2,112.4,2026-07
T002877,80,13.0,252.6,2026-07
T002878,80,10.6,248.8,2026-07
T002879,80,6.1,251.3,2026-07
T002880,80,0.2,227.2,2026-07
T002881,80,1.3,229.7,2026-07
T002882,15,0.5,90.5,2026-07
T002883,15,8.9,100.4,2026-07
T002884,40,19.6,146.9,2026-07
T002885,40,15.4,144.5,2026-07
T002886,40,19.3,146.6,2026-07
T002887,80,4.8,331.2,2026-07
T002888,80,14.0,322.2,2026-07
T002889,80,11.7,346.5,2026-07
T002890,80,24.1,332.3,2026-07
T002891,15,14.2,142.7,2026-07
T002892,15,13.2,139.7,2026-07
T002893,15,1.4,131.9,2026-07
T002894,15,1.5,107.0,2026-07
T002895,15,3.2,108.7,2026-07
T002896,15,14.7,126.7,2026-07
T002897,40,15.4,141.8,2026-07
T002898,40,16.8,142.3,2026-07
T002899,40,15.8,134.1,2026-07
T002900,40,16.9,142.4,2026-07
T002901,40,5.6,130.2,2026-07
T002902,40,8.5,134.9,2026-07
T002903,40,18.6,135.1,2026-07
T002904,40,10.3,118.7,2026-07
T002905,40,12.0,121.3,2026-07
T002906,40,24.5,137.4,2026-07
T002907,40,6.8,123.3,2026-07
T002908,40,0.5,109.8,2026-07
T002909,80,9.2,243.2,2026-07
T002910,80,7.6,234.6,2026-07
T002911,80,17.0,262.2,2026-07
T002912,80,9.9,245.3,2026-07
T002913,80,0.8,241.8,2026-07
T002914,80,1.2,243.6,2026-07
T002915,80,11.5,241.3,2026-07
T002916,80,0.1,231.3,2026-07
T002917,80,4.1,240.9,2026-07
T002918,80,13.9,253.5,2026-07
T002919,80,3.1,242.7,2026-07
T002920,15,7.9,94.4,2026-07
T002921,15,1.5,89.0,2026-07
T002922,15,3.5,97.5,2026-07
T002923,40,30.7,158.9,2026-07
T002924,40,18.5,151.2,2026-07
T002925,40,11.4,143.2,2026-07
T002926,40,18.8,156.0,2026-07
T002927,40,2.5,132.5,2026-07
T002928,40,1.8,128.2,2026-07
T002929,80,1.3,313.7,2026-07
T002930,80,12.7,322.3,2026-07
T002931,80,2.9,329.3,2026-07
T002932,80,10.6,318.8,2026-07
T002933,80,2.5,326.1,2026-07
T002934,80,26.2,341.4,2026-07
T002935,80,12.4,333.2,2026-07
T002936,80,3.9,338.7,2026-07
T002937,80,10.0,321.0,2026-07
T002938,80,1.4,322.2,2026-07
T002939,80,10.9,331.7,2026-07
T002940,80,7.1,323.7,2026-07
T002941,15,5.0,138.0,2026-07
T002942,15,14.4,138.4,2026-07
T002943,15,19.1,132.6,2026-07
T002944,15,6.4,112.4,2026-07
T002945,40,13.6,135.5,2026-07
T002946,40,15.3,133.6,2026-07
T002947,40,18.3,141.1,2026-07
T002948,40,16.8,128.8,2026-07
T002949,40,7.3,124.7,2026-07
T002950,40,1.8,114.7,2026-07
T002951,40,12.5,126.3,2026-07
T002952,80,10.2,254.0,2026-07
T002953,80,4.2,236.8,2026-07
T002954,80,12.5,239.5,2026-07
T002955,80,3.8,230.8,2026-07
T002956,80,4.8,238.8,2026-07
T002957,80,0.9,233.5,2026-07
T002958,80,6.1,244.3,2026-07
T002959,80,1.6,246.8,2026-07
T002960,15,15.8,102.8,2026-07
T002961,15,23.8,117.3,2026-07
T002962,40,16.7,149.4,2026-07
T002963,40,7.9,141.5,2026-07
T002964,40,4.1,129.6,2026-07
T002965,40,7.2,144.4,2026-07
T002966,80,19.8,356.0,2026-07
T002967,80,3.0,314.0,2026-07
T002968,80,14.9,349.7,2026-07
T002969,80,17.8,344.2,2026-07
T002970,80,15.8,324.0,2026-07
T002971,80,4.0,315.0,2026-07
T002972,80,8.0,335.8,2026-07
T002973,80,6.7,323.3,2026-07
T002974,15,4.7,128.7,2026-07
T002975,15,7.7,139.7,2026-07
T002976,15,15.7,127.2,2026-07
T002977,40,18.1,142.7,2026-07
T002978,40,2.9,122.1,2026-07
T002979,40,5.7,115.0,2026-07
T002980,40,0.4,116.9,2026-07
T002981,40,2.8,112.1,2026-07
T002982,80,8.3,236.7,2026-07
T002983,80,16.8,249.4,2026-07
T002984,80,12.5,259.1,2026-07
T002985,80,9.6,249.2,2026-07
T002986,80,18.5,258.1,2026-07
T002987,15,7.9,94.9,2026-07
T002988,15,7.7,99.7,2026-07
T002989,40,11.6,143.4,2026-07
T002990,40,4.9,140.3,2026-07
T002991,40,18.7,145.1,2026-07
T002992,80,2.5,337.3,2026-07
T002993,80,19.7,326.5,2026-07
T002994,80,7.5,345.1,2026-07
T002995,80,6.7,324.7,2026-07
T002996,15,1.7,135.2,2026-07
T002997,15,20.3,149.3,2026-07
T002998,15,18.9,150.9,2026-07
T002999,15,10.7,127.7,2026-07
T003000,15,15.0,127.5,2026-07
T003001,15,10.4,116.4,2026-07
T003002,40,4.2,130.6,2026-07
T003003,40,0.4,117.8,2026-07
T003004,40,5.7,123.1,2026-07
T003005,40,16.1,134.4,2026-07
T003006,40,2.5,124.4,2026-07
T003007,40,9.9,127.3,2026-07
T003008,40,5.0,121.5,2026-07
T003009,40,1.6,111.8,2026-07
T003010,40,1.0,109.4,2026-07
T003011,40,15.6,127.6,2026-07
T003012,40,15.8,130.5,2026-07
T003013,80,30.3,272.7,2026-07
T003014,80,2.9,235.5,2026-07
T003015,80,2.0,234.6,2026-07
T003016,80,18.4,249.6,2026-07
T003017,80,31.6,268.4,2026-07
T003018,80,4.6,247.0,2026-07
T003019,80,0.4,230.2,2026-07
T003020,80,13.2,252.8,2026-07
T003021,80,0.3,239.9,2026-07
T003022,80,2.6,246.4,2026-07
T003023,80,4.5,239.9,2026-07
T003024,15,14.4,106.9,2026-07
T003025,15,2.5,92.5,2026-07
T003026,15,8.7,97.2,2026-07
T003027,40,14.2,150.5,2026-07
T003028,40,27.8,154.2,2026-07
T003029,40,17.2,153.5,2026-07
T003030,40,18.3,154.6,2026-07
T003031,40,12.2,146.7,2026-07
T003032,40,18.1,146.3,2026-07
T003033,80,0.9,320.3,2026-07
T003034,80,12.3,338.7,2026-07
T003035,80,3.2,325.4,2026-07
T003036,80,12.4,337.4,2026-07
T003037,80,5.2,313.4,2026-07
T003038,80,18.0,327.6,2026-07
T003039,80,19.1,339.9,2026-07
T003040,80,8.9,325.5,2026-07
T003041,80,14.4,339.4,2026-07
T003042,80,19.1,334.3,2026-07
T003043,80,10.1,346.3,2026-07
T003044,80,16.8,337.6,2026-07
T003045,15,7.5,140.0,2026-07
T003046,15,10.0,140.5,2026-07
T003047,15,9.9,120.4,2026-07
T003048,15,2.6,119.6,2026-07
T003049,40,1.5,125.2,2026-07
T003050,40,7.5,127.6,2026-07
T003051,40,15.1,137.0,2026-07
T003052,40,12.1,125.9,2026-07
T003053,40,11.0,123.0,2026-07
T003054,40,19.1,127.5,2026-07
T003055,40,7.2,116.5,2026-07
T003056,80,17.4,254.2,2026-07
T003057,80,1.0,230.8,2026-07
T003058,80,7.0,246.6,2026-07
T003059,80,14.3,248.3,2026-07
T003060,80,2.5,240.7,2026-07
T003061,80,11.5,239.9,2026-07
T003062,80,4.6,241.4,2026-07
T003063,15,17.1,110.1,2026-07
T003064,15,11.9,101.9,2026-07
T003065,40,2.1,135.7,2026-07
T003066,40,16.4,150.9,2026-07
T003067,40,13.3,145.1,2026-07
T003068,40,0.6,136.0,2026-07
T003069,80,12.0,341.2,2026-07
T003070,80,7.7,315.9,2026-07
T003071,80,16.9,350.3,2026-07
T003072,80,1.8,312.8,2026-07
T003073,80,9.3,327.3,2026-07
T003074,80,12.7,323.7,2026-07
T003075,80,19.2,334.4,2026-07
T003076,80,16.1,327.1,2026-07
T003077,15,18.5,140.5,2026-07
