trip_id,route_id,driver_id,vendor_id,shift_id,scheduled_pickup_time,actual_pickup_time,scheduled_drop_time,actual_drop_time,distance_km,cost,mode,status
T002205,R020,D0068,V1,S1,2026-06-30T08:15:00,2026-06-30T08:20:48,2026-06-30T09:00:00,2026-06-30T09:01:50.750734,10.2,145.2,nodal,completed
T002206,R020,D0058,V1,S1,2026-06-30T08:15:00,2026-06-30T08:26:42,2026-06-30T09:00:00,2026-06-30T09:08:47.747499,9.8,130.0,nodal,completed
T002207,R020,D0008,V1,S1,2026-06-30T08:15:00,2026-06-30T08:20:12,2026-06-30T09:00:00,2026-06-30T09:01:45.438073,10.0,132.3,nodal,completed
T002208,R020,D0024,V1,S1,2026-06-30T08:15:00,2026-06-30T08:35:54,2026-06-30T09:00:00,2026-06-30T09:19:58.022959,9.5,130.0,nodal,completed
T002209,R020,D0056,V1,S1,2026-06-30T08:15:00,2026-06-30T08:16:48,2026-06-30T09:00:00,2026-06-30T09:00:00,9.7,128.3,nodal,completed
T002210,R022,D0079,V3,S1,2026-06-30T08:15:00,2026-06-30T08:16:54,2026-06-30T09:00:00,2026-06-30T09:01:36.983288,17.5,328.3,cab,completed
T002211,R022,D0069,V5,S1,2026-06-30T08:15:00,2026-06-30T08:15:42,2026-06-30T09:00:00,2026-06-30T09:00:00,18.1,351.2,cab,completed
T002212,R022,D0079,V3,S1,2026-06-30T08:15:00,2026-06-30T08:21:30,2026-06-30T09:00:00,2026-06-30T09:03:03.850193,17.5,326.6,cab,completed
T002213,R022,D0052,V1,S1,2026-06-30T08:15:00,2026-06-30T08:24:54,2026-06-30T09:00:00,2026-06-30T09:06:55.194341,17.3,324.2,cab,completed
T002214,R022,D0050,V5,S1,2026-06-30T08:15:00,2026-06-30T08:17:48,2026-06-30T09:00:00,2026-06-30T09:02:29.041766,17.3,338.6,cab,completed
T002215,R022,D0008,V1,S1,2026-06-30T08:15:00,2026-06-30T08:17:54,2026-06-30T09:00:00,2026-06-30T09:00:00,17.4,331.8,cab,completed
T002216,R022,D0014,V5,S1,2026-06-30T08:15:00,2026-06-30T08:15:36,2026-06-30T09:00:00,2026-06-30T09:00:00,18.3,338.2,cab,completed
T002217,R022,D0024,V1,S1,2026-06-30T08:15:00,2026-06-30T08:19:54,2026-06-30T09:00:00,2026-06-30T09:00:13.787612,17.1,331.1,cab,completed
T002218,R022,D0083,V3,S1,2026-06-30T08:15:00,2026-06-30T08:15:36,2026-06-30T09:00:00,2026-06-30T09:00:00,17.1,327.8,cab,completed
T002219,R022,D0089,V3,S1,2026-06-30T08:15:00,2026-06-30T08:17:36,2026-06-30T09:00:00,2026-06-30T09:00:00,17.0,336.5,cab,completed
T002220,R022,D0005,V1,S1,2026-06-30T08:15:00,2026-06-30T08:16:18,2026-06-30T09:00:00,2026-06-30T09:00:06.844240,16.2,311.1,cab,completed
T002221,R022,D0088,V5,S1,2026-06-30T08:15:00,2026-06-30T08:18:06,2026-06-30T09:00:00,2026-06-30T09:02:07.969054,17.2,329.4,cab,completed
T002222,R003,D0104,V4,S2,2026-06-30T10:15:00,2026-06-30T10:37:54,2026-06-30T11:00:00,2026-06-30T11:18:32.898700,23.5,132.6,shuttle,completed
T002223,R003,D0022,V5,S2,2026-06-30T10:15:00,2026-06-30T10:20:00,2026-06-30T11:00:00,2026-06-30T11:03:15.017778,22.3,129.3,shuttle,completed
T002224,R006,D0054,V2,S2,2026-06-30T10:15:00,2026-06-30T10:16:48,2026-06-30T11:00:00,2026-06-30T11:00:00,19.5,115.1,shuttle,completed
T002225,R006,D0050,V5,S2,2026-06-30T10:15:00,2026-06-30T10:22:36,2026-06-30T11:00:00,2026-06-30T11:05:19.661246,18.7,122.4,shuttle,completed
T002226,R008,D0111,V1,S2,2026-06-30T10:15:00,2026-06-30T10:17:24,2026-06-30T11:00:00,2026-06-30T11:00:00,8.7,131.6,nodal,completed
T002227,R008,D0097,V2,S2,2026-06-30T10:15:00,2026-06-30T10:15:42,2026-06-30T11:00:00,2026-06-30T11:00:00,9.4,142.6,nodal,completed
T002228,R008,D0030,V2,S2,2026-06-30T10:15:00,2026-06-30T10:21:42,2026-06-30T11:00:00,2026-06-30T11:03:04.685428,9.5,140.6,nodal,completed
T002229,R011,D0001,V2,S2,2026-06-30T10:15:00,2026-06-30T10:17:48,2026-06-30T11:00:00,2026-06-30T11:00:00,8.1,127.1,nodal,completed
T002230,R011,D0117,V1,S2,2026-06-30T10:15:00,2026-06-30T10:16:42,2026-06-30T11:00:00,2026-06-30T11:00:37.534468,7.7,112.0,nodal,completed
T002231,R011,D0025,V2,S2,2026-06-30T10:15:00,2026-06-30T10:24:54,2026-06-30T11:00:00,2026-06-30T11:07:49.270084,8.0,112.6,nodal,completed
T002232,R013,D0018,V5,S2,2026-06-30T10:15:00,2026-06-30T10:16:06,2026-06-30T11:00:00,2026-06-30T11:00:00,11.0,253.5,cab,completed
T002233,R013,D0003,V1,S2,2026-06-30T10:15:00,2026-06-30T10:26:18,2026-06-30T11:00:00,2026-06-30T11:10:06.484918,10.6,235.5,cab,completed
T002234,R013,D0018,V5,S2,2026-06-30T10:15:00,2026-06-30T10:15:18,2026-06-30T11:00:00,,11.0,247.7,cab,cancelled
T002235,R013,D0080,V1,S2,2026-06-30T10:15:00,2026-06-30T10:25:36,2026-06-30T11:00:00,2026-06-30T11:06:45.393169,10.9,233.6,cab,completed
T002236,R013,D0009,V1,S2,2026-06-30T10:15:00,2026-06-30T10:31:00,2026-06-30T11:00:00,2026-06-30T11:13:01.258735,11.5,247.3,cab,completed
T002237,R013,D0069,V5,S2,2026-06-30T10:15:00,2026-06-30T10:15:36,2026-06-30T11:00:00,2026-06-30T11:00:00,11.9,254.8,cab,completed
T002238,R013,D0048,V5,S2,2026-06-30T10:15:00,2026-06-30T10:15:12,2026-06-30T11:00:00,2026-06-30T11:00:00,11.6,242.9,cab,completed
T002239,R018,D0054,V2,S2,2026-06-30T10:15:00,2026-06-30T10:27:00,2026-06-30T11:00:00,2026-06-30T11:11:14.911859,16.0,105.9,shuttle,completed
T002240,R018,D0026,V4,S2,2026-06-30T10:15:00,2026-06-30T10:18:48,2026-06-30T11:00:00,2026-06-30T11:00:00,14.3,88.1,shuttle,completed
T002241,R020,D0113,V2,S2,2026-06-30T10:15:00,2026-06-30T10:29:12,2026-06-30T11:00:00,2026-06-30T11:13:46.354436,10.3,144.7,nodal,completed
T002242,R020,D0003,V1,S2,2026-06-30T10:15:00,2026-06-30T10:23:18,2026-06-30T11:00:00,2026-06-30T11:04:48.625895,9.7,144.1,nodal,completed
T002243,R020,D0032,V1,S2,2026-06-30T10:15:00,2026-06-30T10:19:00,2026-06-30T11:00:00,2026-06-30T11:00:28.684016,10.2,143.2,nodal,completed
T002244,R020,D0005,V1,S2,2026-06-30T10:15:00,2026-06-30T10:18:36,2026-06-30T11:00:00,2026-06-30T11:01:02.767076,10.7,152.4,nodal,completed
T002245,R020,D0073,V2,S2,2026-06-30T10:15:00,2026-06-30T10:20:48,2026-06-30T11:00:00,2026-06-30T11:02:20.378926,9.6,131.7,nodal,completed
T002246,R022,D0065,V3,S2,2026-06-30T10:15:00,2026-06-30T10:17:12,2026-06-30T11:00:00,2026-06-30T11:02:03.934185,17.8,344.4,cab,completed
T002247,R022,D0022,V5,S2,2026-06-30T10:15:00,2026-06-30T10:15:12,2026-06-30T11:00:00,2026-06-30T11:00:00,16.5,326.4,cab,completed
T002248,R022,D0049,V3,S2,2026-06-30T10:15:00,2026-06-30T10:22:24,2026-06-30T11:00:00,2026-06-30T11:05:13.415477,18.0,351.2,cab,completed
T002249,R022,D0055,V3,S2,2026-06-30T10:15:00,2026-06-30T10:16:18,2026-06-30T11:00:00,2026-06-30T11:00:00,16.2,312.3,cab,completed
T002250,R022,D0013,V5,S2,2026-06-30T10:15:00,2026-06-30T10:15:12,2026-06-30T11:00:00,2026-06-30T11:00:00,16.8,320.0,cab,completed
T002251,R022,D0036,V3,S2,2026-06-30T10:15:00,2026-06-30T10:18:00,2026-06-30T11:00:00,2026-06-30T11:00:00,16.9,324.0,cab,completed
T002252,R022,D0088,V5,S2,2026-06-30T10:15:00,2026-06-30T10:19:30,2026-06-30T11:00:00,2026-06-30T11:02:19.911211,17.5,343.8,cab,completed
T002253,R022,D0089,V3,S2,2026-06-30T10:15:00,2026-06-30T10:22:36,2026-06-30T11:00:00,2026-06-30T11:04:21.632964,16.6,314.6,cab,completed
T002254,R003,D0046,V5,S3,2026-06-30T21:15:00,,2026-06-30T22:00:00,2026-06-30T22:00:00,21.8,135.9,shuttle,completed
T002255,R003,D0071,V5,S3,2026-06-30T21:15:00,2026-06-30T21:24:24,2026-06-30T22:00:00,2026-06-30T22:04:42.800375,21.0,133.3,shuttle,completed
T002256,R006,D0059,V4,S3,2026-06-30T21:15:00,2026-06-30T21:22:42,2026-06-30T22:00:00,2026-06-30T22:03:57.435982,19.6,125.8,shuttle,completed
T002257,R008,D0113,V2,S3,2026-06-30T21:15:00,2026-06-30T21:17:18,2026-06-30T22:00:00,2026-06-30T22:00:00,8.6,123.8,nodal,completed
T002258,R008,D0078,V2,S3,2026-06-30T21:15:00,2026-06-30T21:15:54,2026-06-30T22:00:00,2026-06-30T22:00:00,8.6,136.3,nodal,completed
T002259,R011,D0081,V2,S3,2026-06-30T21:15:00,2026-06-30T21:15:18,2026-06-30T22:00:00,2026-06-30T22:00:00,8.1,136.0,nodal,completed
T002260,R011,D0043,V1,S3,2026-06-30T21:15:00,,2026-06-30T22:00:00,,8.6,132.8,nodal,no_show
T002261,R011,D0096,V2,S3,2026-06-30T21:15:00,2026-06-30T21:19:06,2026-06-30T22:00:00,2026-06-30T22:00:20.528513,8.3,116.4,nodal,completed
T002262,R013,D0120,V5,S3,2026-06-30T21:15:00,2026-06-30T21:16:06,2026-06-30T22:00:00,2026-06-30T22:00:00,11.4,270.6,cab,completed
T002263,R013,D0048,V5,S3,2026-06-30T21:15:00,2026-06-30T21:23:48,2026-06-30T22:00:00,2026-06-30T22:06:09.411065,10.5,241.9,cab,completed
T002264,R013,D0065,V3,S3,2026-06-30T21:15:00,2026-06-30T21:20:42,2026-06-30T22:00:00,2026-06-30T22:00:43.246436,11.7,251.0,cab,completed
T002265,R013,D0088,V5,S3,2026-06-30T21:15:00,2026-06-30T21:20:06,2026-06-30T22:00:00,2026-06-30T22:01:25.141705,10.9,248.0,cab,completed
T002266,R013,D0085,V3,S3,2026-06-30T21:15:00,2026-06-30T21:25:24,2026-06-30T22:00:00,2026-06-30T22:05:34.886981,10.5,231.9,cab,completed
T002267,R018,D0114,V2,S3,2026-06-30T21:15:00,2026-06-30T21:19:42,2026-06-30T22:00:00,2026-06-30T22:04:07.306616,16.0,108.0,shuttle,completed
T002268,R018,D0094,V2,S3,2026-06-30T21:15:00,2026-06-30T21:23:18,2026-06-30T22:00:00,2026-06-30T22:07:40.211511,15.3,91.9,shuttle,completed
T002269,R020,D0029,V2,S3,2026-06-30T21:15:00,2026-06-30T21:18:54,2026-06-30T22:00:00,2026-06-30T22:00:48.692249,10.2,136.0,nodal,completed
T002270,R020,D0005,V1,S3,2026-06-30T21:15:00,2026-06-30T21:22:00,2026-06-30T22:00:00,2026-06-30T22:05:12.873840,10.4,140.3,nodal,completed
T002271,R020,D0009,V1,S3,2026-06-30T21:15:00,2026-06-30T21:24:24,2026-06-30T22:00:00,2026-06-30T22:05:40.721853,10.7,155.9,nodal,completed
T002272,R022,D0023,V3,S3,2026-06-30T21:15:00,,2026-06-30T22:00:00,,18.1,351.0,cab,no_show
T002273,R022,D0035,V1,S3,2026-06-30T21:15:00,2026-06-30T21:21:54,2026-06-30T22:00:00,2026-06-30T22:02:37.984200,17.4,349.2,cab,completed
T002274,R022,D0043,V1,S3,2026-06-30T21:15:00,2026-06-30T21:15:42,2026-06-30T22:00:00,2026-06-30T22:00:00,16.3,317.7,cab,completed
T002275,R022,D0083,V3,S3,2026-06-30T21:15:00,2026-06-30T21:21:30,2026-06-30T22:00:00,2026-06-30T22:05:10.546752,17.6,330.0,cab,completed
T002276,R003,D0025,V2,S1,2026-07-01T08:15:00,2026-07-01T08:19:48,2026-07-01T09:00:00,2026-07-01T09:04:00.655340,21.4,139.6,shuttle,completed
T002277,R003,D0048,V5,S1,2026-07-01T08:15:00,2026-07-01T08:22:18,2026-07-01T09:00:00,2026-07-01T09:03:39.681546,23.7,143.5,shuttle,completed
T002278,R003,D0090,V2,S1,2026-07-01T08:15:00,2026-07-01T08:15:42,2026-07-01T09:00:00,2026-07-01T09:00:10.619258,21.7,137.4,shuttle,completed
T002279,R006,D0071,V5,S1,2026-07-01T08:15:00,2026-07-01T08:18:00,2026-07-01T09:00:00,2026-07-01T09:01:44.887941,18.4,126.9,shuttle,completed
T002280,R006,D0014,V5,S1,2026-07-01T08:15:00,2026-07-01T08:18:48,2026-07-01T09:00:00,2026-07-01T09:00:00,20.0,124.7,shuttle,completed
T002281,R006,D0102,V4,S1,2026-07-01T08:15:00,,2026-07-01T09:00:00,2026-07-01T09:08:41.391809,18.6,121.8,shuttle,completed
T002282,R008,D0086,V1,S1,2026-07-01T08:15:00,2026-07-01T08:20:12,2026-07-01T09:00:00,2026-07-01T09:02:33.014307,9.4,128.4,nodal,completed
T002283,R008,D0010,V1,S1,2026-07-01T08:15:00,2026-07-01T08:33:24,2026-07-01T09:00:00,2026-07-01T09:15:44.084125,9.4,147.9,nodal,completed
T002284,R008,D0058,V1,S1,2026-07-01T08:15:00,2026-07-01T08:15:12,2026-07-01T09:00:00,2026-07-01T09:00:00,9.1,140.8,nodal,completed
T002285,R008,D0003,V1,S1,2026-07-01T08:15:00,2026-07-01T08:16:48,2026-07-01T09:00:00,2026-07-01T09:00:00,9.6,139.2,nodal,completed
T002286,R008,D0107,V2,S1,2026-07-01T08:15:00,2026-07-01T08:19:18,2026-07-01T09:00:00,2026-07-01T09:00:12.150870,9.4,128.3,nodal,completed
T002287,R011,D0081,V2,S1,2026-07-01T08:15:00,2026-07-01T08:21:30,2026-07-01T09:00:00,2026-07-01T09:04:48.737472,8.5,118.0,nodal,completed
T002288,R011,D0087,V2,S1,2026-07-01T08:15:00,2026-07-01T08:17:00,2026-07-01T09:00:00,2026-07-01T09:00:00,7.6,121.2,nodal,completed
T002289,R011,D0073,V2,S1,2026-07-01T08:15:00,2026-07-01T08:24:24,2026-07-01T09:00:00,2026-07-01T09:05:13.132912,8.0,127.4,nodal,completed
T002290,R011,D0020,V2,S1,2026-07-01T08:15:00,2026-07-01T08:19:18,2026-07-01T09:00:00,2026-07-01T09:00:00,7.9,125.2,nodal,completed
T002291,R011,D0015,V1,S1,2026-07-01T08:15:00,2026-07-01T08:28:54,2026-07-01T09:00:00,2026-07-01T09:13:34.816935,7.9,124.0,nodal,completed
T002292,R013,D0077,V5,S1,2026-07-01T08:15:00,2026-07-01T08:16:54,2026-07-01T09:00:00,2026-07-01T09:00:00,10.8,246.2,cab,completed
T002293,R013,D0088,V5,S1,2026-07-01T08:15:00,2026-07-01T08:16:48,2026-07-01T09:00:00,2026-07-01T09:00:00,11.6,243.2,cab,completed
T002294,R013,D0079,V3,S1,2026-07-01T08:15:00,2026-07-01T08:16:42,2026-07-01T09:00:00,2026-07-01T09:00:00,10.5,238.6,cab,completed
T002295,R013,D0076,V3,S1,2026-07-01T08:15:00,2026-07-01T08:25:42,2026-07-01T09:00:00,2026-07-01T09:09:38.692757,11.4,243.6,cab,completed
T002296,R013,D0108,V5,S1,2026-07-01T08:15:00,2026-07-01T08:18:24,2026-07-01T09:00:00,2026-07-01T09:00:43.005369,10.9,243.4,cab,completed
T002297,R013,D0056,V1,S1,2026-07-01T08:15:00,2026-07-01T08:16:06,2026-07-01T09:00:00,2026-07-01T09:00:00,11.5,252.9,cab,completed
T002298,R013,D0098,V5,S1,2026-07-01T08:15:00,2026-07-01T08:23:48,2026-07-01T09:00:00,2026-07-01T09:08:05.848252,11.7,251.2,cab,completed
T002299,R013,D0022,V5,S1,2026-07-01T08:15:00,2026-07-01T08:18:18,2026-07-01T09:00:00,2026-07-01T09:00:17.173213,10.9,247.8,cab,completed
T002300,R013,D0101,V5,S1,2026-07-01T08:15:00,2026-07-01T08:33:54,2026-07-01T09:00:00,2026-07-01T09:17:03.784724,11.3,255.2,cab,completed
T002301,R013,D0077,V5,S1,2026-07-01T08:15:00,2026-07-01T08:21:18,2026-07-01T09:00:00,2026-07-01T09:02:37.131792,10.9,236.0,cab,completed
T002302,R018,D0071,V5,S1,2026-07-01T08:15:00,2026-07-01T08:24:48,2026-07-01T09:00:00,2026-07-01T09:05:28.407241,14.7,100.5,shuttle,completed
T002303,R018,D0026,V4,S1,2026-07-01T08:15:00,2026-07-01T08:15:24,2026-07-01T09:00:00,2026-07-01T09:00:00,14.8,101.3,shuttle,completed
T002304,R018,D0019,V4,S1,2026-07-01T08:15:00,2026-07-01T08:27:36,2026-07-01T09:00:00,2026-07-01T09:11:24.383890,14.6,109.6,shuttle,completed
T002305,R020,D0080,V1,S1,2026-07-01T08:15:00,2026-07-01T08:19:30,2026-07-01T09:00:00,2026-07-01T09:00:29.471393,10.4,143.6,nodal,completed
T002306,R020,D0112,V1,S1,2026-07-01T08:15:00,2026-07-01T08:16:30,2026-07-01T09:00:00,2026-07-01T09:00:00,10.2,135.4,nodal,completed
T002307,R020,D0009,V1,S1,2026-07-01T08:15:00,2026-07-01T08:16:24,2026-07-01T09:00:00,2026-07-01T09:00:00,9.8,132.6,nodal,completed
T002308,R020,D0054,V2,S1,2026-07-01T08:15:00,2026-07-01T08:15:36,2026-07-01T09:00:00,2026-07-01T09:00:00,9.7,143.8,nodal,completed
T002309,R020,D0057,V2,S1,2026-07-01T08:15:00,2026-07-01T08:18:54,2026-07-01T09:00:00,2026-07-01T09:03:45.095260,10.7,145.5,nodal,completed
T002310,R020,D0070,V2,S1,2026-07-01T08:15:00,2026-07-01T08:16:24,2026-07-01T09:00:00,2026-07-01T09:00:00,10.1,138.5,nodal,completed
T002311,R022,D0064,V3,S1,2026-07-01T08:15:00,2026-07-01T08:18:06,2026-07-01T09:00:00,2026-07-01T09:02:49.710666,17.2,329.6,cab,completed
T002312,R022,D0049,V3,S1,2026-07-01T08:15:00,2026-07-01T08:17:42,2026-07-01T09:00:00,2026-07-01T09:00:00,17.7,347.3,cab,completed
T002313,R022,D0047,V3,S1,2026-07-01T08:15:00,2026-07-01T08:16:06,2026-07-01T09:00:00,2026-07-01T09:00:00,16.9,331.1,cab,completed
T002314,R022,D0117,V1,S1,2026-07-01T08:15:00,2026-07-01T08:24:54,2026-07-01T09:00:00,2026-07-01T09:08:52.752611,17.0,333.6,cab,completed
T002315,R022,D0060,V3,S1,2026-07-01T08:15:00,2026-07-01T08:18:00,2026-07-01T09:00:00,2026-07-01T09:02:46.521627,16.2,311.7,cab,completed
T002316,R022,D0071,V5,S1,2026-07-01T08:15:00,2026-07-01T08:17:54,2026-07-01T09:00:00,2026-07-01T09:01:20.270955,16.3,327.8,cab,completed
T002317,R022,D0037,V3,S1,2026-07-01T08:15:00,2026-07-01T08:15:42,2026-07-01T09:00:00,2026-07-01T09:00:00,17.1,334.0,cab,completed
T002318,R022,D0028,V3,S1,2026-07-01T08:15:00,2026-07-01T08:17:30,2026-07-01T09:00:00,2026-07-01T09:02:07.674615,18.1,347.0,cab,completed
T002319,R022,D0039,V3,S1,2026-07-01T08:15:00,2026-07-01T08:15:06,2026-07-01T09:00:00,2026-07-01T09:00:00,17.1,337.0,cab,completed
T002320,R022,D0067,V3,S1,2026-07-01T08:15:00,2026-07-01T08:18:00,2026-07-01T09:00:00,2026-07-01T09:00:00,16.2,317.6,cab,completed
T002321,R022,D0022,V5,S1,2026-07-01T08:15:00,2026-07-01T08:19:48,2026-07-01T09:00:00,2026-07-01T09:04:26.864147,17.3,334.5,cab,completed
T002322,R022,D0018,V5,S1,2026-07-01T08:15:00,2026-07-01T08:17:30,2026-07-01T09:00:00,2026-07-01T09:00:40.397057,16.8,319.6,cab,completed
T002323,R003,D0020,V2,S2,2026-07-01T10:15:00,2026-07-01T10:22:48,2026-07-01T11:00:00,2026-07-01T11:07:19.405517,21.3,126.6,shuttle,completed
T002324,R003,D0019,V4,S2,2026-07-01T10:15:00,2026-07-01T10:56:24,2026-07-01T11:00:00,2026-07-01T11:36:30.468686,21.2,128.7,shuttle,completed
T002325,R006,D0020,V2,S2,2026-07-01T10:15:00,2026-07-01T10:20:06,2026-07-01T11:00:00,2026-07-01T11:04:47.901581,20.0,118.1,shuttle,completed
T002326,R006,D0075,V4,S2,2026-07-01T10:15:00,2026-07-01T10:25:54,2026-07-01T11:00:00,2026-07-01T11:07:29.500447,20.0,124.5,shuttle,completed
T002327,R008,D0001,V2,S2,2026-07-01T10:15:00,2026-07-01T10:22:30,2026-07-01T11:00:00,2026-07-01T11:04:32.295117,9.0,128.6,nodal,completed
T002328,R008,D0081,V2,S2,2026-07-01T10:15:00,2026-07-01T10:25:18,2026-07-01T11:00:00,2026-07-01T11:10:14.303917,9.6,141.3,nodal,completed
T002329,R008,D0097,V2,S2,2026-07-01T10:15:00,2026-07-01T10:15:12,2026-07-01T11:00:00,2026-07-01T11:00:00,9.2,134.6,nodal,completed
T002330,R011,D0024,V1,S2,2026-07-01T10:15:00,2026-07-01T10:18:00,2026-07-01T11:00:00,2026-07-01T11:00:00,8.1,124.9,nodal,completed
T002331,R011,D0009,V1,S2,2026-07-01T10:15:00,2026-07-01T10:18:06,2026-07-01T11:00:00,2026-07-01T11:00:00,8.6,132.5,nodal,completed
T002332,R011,D0043,V1,S2,2026-07-01T10:15:00,2026-07-01T10:22:30,2026-07-01T11:00:00,2026-07-01T11:04:58.027946,7.7,113.0,nodal,completed
T002333,R011,D0009,V1,S2,2026-07-01T10:15:00,2026-07-01T10:27:48,2026-07-01T11:00:00,2026-07-01T11:11:39.128744,7.7,116.8,nodal,completed
T002334,R013,D0049,V3,S2,2026-07-01T10:15:00,2026-07-01T10:18:12,2026-07-01T11:00:00,2026-07-01T11:02:18.962811,11.3,246.9,cab,completed
T002335,R013,D0053,V1,S2,2026-07-01T10:15:00,2026-07-01T10:21:00,2026-07-01T11:00:00,2026-07-01T11:03:18.870317,11.8,265.2,cab,completed
T002336,R013,D0116,V5,S2,2026-07-01T10:15:00,2026-07-01T10:16:18,2026-07-01T11:00:00,2026-07-01T11:00:00,10.8,247.0,cab,completed
T002337,R013,D0003,V1,S2,2026-07-01T10:15:00,2026-07-01T10:18:18,2026-07-01T11:00:00,2026-07-01T11:00:12.432079,11.6,249.7,cab,completed
T002338,R013,D0065,V3,S2,2026-07-01T10:15:00,2026-07-01T10:20:12,2026-07-01T11:00:00,2026-07-01T11:02:15.535180,10.8,233.3,cab,completed
T002339,R013,D0004,V5,S2,2026-07-01T10:15:00,2026-07-01T10:16:30,2026-07-01T11:00:00,2026-07-01T11:00:00,11.0,247.3,cab,completed
T002340,R013,D0018,V5,S2,2026-07-01T10:15:00,2026-07-01T10:15:24,2026-07-01T11:00:00,2026-07-01T11:00:00,11.4,241.3,cab,completed
T002341,R013,D0076,V3,S2,2026-07-01T10:15:00,2026-07-01T10:15:42,2026-07-01T11:00:00,2026-07-01T11:00:00,11.8,247.1,cab,completed
T002342,R018,D0109,V4,S2,2026-07-01T10:15:00,2026-07-01T10:18:18,2026-07-01T11:00:00,2026-07-01T11:00:35.795987,16.0,106.8,shuttle,completed
T002343,R018,D0012,V2,S2,2026-07-01T10:15:00,2026-07-01T10:24:24,2026-07-01T11:00:00,2026-07-01T11:04:36.430552,15.9,113.1,shuttle,completed
T002344,R020,D0114,V2,S2,2026-07-01T10:15:00,2026-07-01T10:15:18,2026-07-01T11:00:00,2026-07-01T11:00:00,10.1,139.8,nodal,completed
T002345,R020,D0045,V1,S2,2026-07-01T10:15:00,2026-07-01T10:16:42,2026-07-01T11:00:00,2026-07-01T11:00:00,9.8,128.4,nodal,completed
T002346,R020,D0106,V2,S2,2026-07-01T10:15:00,2026-07-01T10:15:48,2026-07-01T11:00:00,2026-07-01T11:00:00,10.2,136.9,nodal,completed
T002347,R020,D0096,V2,S2,2026-07-01T10:15:00,2026-07-01T10:17:54,2026-07-01T11:00:00,2026-07-01T11:01:09.717969,10.0,139.0,nodal,completed
T002348,R022,D0027,V3,S2,2026-07-01T10:15:00,2026-07-01T10:22:12,2026-07-01T11:00:00,2026-07-01T11:03:18.919837,17.9,332.2,cab,completed
T002349,R022,D0067,V3,S2,2026-07-01T10:15:00,2026-07-01T10:19:54,2026-07-01T11:00:00,2026-07-01T11:04:28.037857,17.8,343.0,cab,completed
T002350,R022,D0008,V1,S2,2026-07-01T10:15:00,2026-07-01T10:15:06,2026-07-01T11:00:00,2026-07-01T11:00:00,18.3,336.5,cab,completed
T002351,R022,D0065,V3,S2,2026-07-01T10:15:00,2026-07-01T10:17:24,2026-07-01T11:00:00,2026-07-01T11:00:00,16.7,315.8,cab,completed
T002352,R022,D0080,V1,S2,2026-07-01T10:15:00,2026-07-01T10:23:54,2026-07-01T11:00:00,2026-07-01T11:08:42.381565,17.6,345.8,cab,completed
T002353,R022,D0071,V5,S2,2026-07-01T10:15:00,2026-07-01T10:19:24,2026-07-01T11:00:00,2026-07-01T11:00:00,17.4,336.9,cab,completed
T002354,R022,D0008,V1,S2,2026-07-01T10:15:00,2026-07-01T10:17:24,2026-07-01T11:00:00,2026-07-01T11:01:32.586139,17.8,329.5,cab,completed
T002355,R022,D0069,V5,S2,2026-07-01T10:15:00,2026-07-01T10:15:54,2026-07-01T11:00:00,2026-07-01T11:00:00,16.2,325.4,cab,completed
T002356,R003,D0061,V4,S3,2026-07-01T21:15:00,2026-07-01T21:19:12,2026-07-01T22:00:00,2026-07-01T22:00:07.388319,23.7,164.8,shuttle,completed
T002357,R003,D0077,V5,S3,2026-07-01T21:15:00,2026-07-01T21:20:48,2026-07-01T22:00:00,2026-07-01T22:02:39.912046,21.1,138.3,shuttle,completed
T002358,R006,D0094,V2,S3,2026-07-01T21:15:00,2026-07-01T21:28:18,2026-07-01T22:00:00,2026-07-01T22:13:15.723862,18.6,115.0,shuttle,completed
T002359,R008,D0054,V2,S3,2026-07-01T21:15:00,2026-07-01T21:22:30,2026-07-01T22:00:00,2026-07-01T22:05:43.150366,9.1,137.2,nodal,completed
T002360,R008,D0081,V2,S3,2026-07-01T21:15:00,2026-07-01T21:30:48,2026-07-01T22:00:00,2026-07-01T22:15:06.569036,9.6,135.6,nodal,completed
T002361,R011,D0009,V1,S3,2026-07-01T21:15:00,2026-07-01T21:31:42,2026-07-01T22:00:00,2026-07-01T22:13:54.017541,8.5,124.0,nodal,completed
T002362,R011,D0068,V1,S3,2026-07-01T21:15:00,2026-07-01T21:25:48,2026-07-01T22:00:00,2026-07-01T22:07:14.981533,8.2,125.6,nodal,completed
T002363,R011,D0015,V1,S3,2026-07-01T21:15:00,2026-07-01T21:17:18,2026-07-01T22:00:00,2026-07-01T22:00:00,8.4,129.1,nodal,completed
T002364,R013,D0077,V5,S3,2026-07-01T21:15:00,2026-07-01T21:25:30,2026-07-01T22:00:00,2026-07-01T22:07:56.522718,11.2,238.5,cab,completed
T002365,R013,D0028,V3,S3,2026-07-01T21:15:00,2026-07-01T21:20:24,2026-07-01T22:00:00,2026-07-01T22:03:06.683249,11.2,244.9,cab,completed
T002366,R013,D0015,V1,S3,2026-07-01T21:15:00,2026-07-01T21:18:48,2026-07-01T22:00:00,2026-07-01T22:01:22.541193,10.8,237.8,cab,completed
T002367,R013,D0080,V1,S3,2026-07-01T21:15:00,2026-07-01T21:25:24,2026-07-01T22:00:00,2026-07-01T22:06:15.227930,10.9,235.0,cab,completed
