trip_id,delay_minutes,delay_reason_code
T005968,2.2,driver_late
T005969,4.8,vehicle_issue
T005970,2.5,unknown
T005971,1.5,
T005972,2.4,traffic
T005973,3.9,driver_late
T005974,0.2,
T005975,5.6,driver_late
T005976,1.3,
T005977,7.9,traffic
T005978,24.3,route_change
T005979,0.4,
T005980,17.5,driver_late
T005981,5.8,traffic
T005982,3.1,driver_late
T005983,3.5,unknown
T005984,2.2,traffic
T005985,5.5,traffic
T005986,0.7,
T005987,2.2,vehicle_issue
T005988,20.8,driver_late
T005989,6.2,unknown
T005990,3.6,driver_late
T005991,5.7,traffic
T005992,2.7,unknown
T005993,5.2,driver_late
T005994,10.6,traffic
T005995,5.7,traffic
T005996,4.3,traffic
T005997,2.7,vehicle_issue
T005998,9.7,traffic
T005999,11.3,traffic
T006000,6.0,driver_late
T006001,4.3,traffic
T006002,9.9,vehicle_issue
T006003,2.1,traffic
T006004,0.7,
T006005,0.4,
T006006,2.5,traffic
T006007,2.6,traffic
T006008,0.2,
T006009,2.5,vehicle_issue
T006010,4.1,vehicle_issue
T006011,16.3,driver_late
T006012,37.2,traffic
T006013,15.6,route_change
T006014,3.2,driver_late
T006015,3.9,traffic
T006016,5.7,vehicle_issue
T006017,14.3,traffic
T006018,3.0,driver_late
T006019,2.7,traffic
T006020,0.2,
T006021,6.8,vehicle_issue
T006022,4.7,driver_late
T006023,1.1,
T006024,0.4,
T006025,0.3,
T006026,20.5,traffic
T006027,2.0,
T006028,5.1,traffic
T006029,1.4,
T006030,6.0,driver_late
T006031,0.7,
T006032,3.0,driver_late
T006033,1.4,
T006034,1.6,
T006035,9.3,traffic
T006036,2.4,traffic
T006037,16.5,traffic
T006038,7.8,traffic
T006039,2.1,driver_late
T006040,3.5,driver_late
T006041,5.9,driver_late
T006042,3.2,driver_late
T006043,1.1,
T006044,3.2,traffic
T006045,7.7,traffic
T006046,4.9,driver_late
T006047,0.6,
T006048,18.4,driver_late
T006049,6.5,traffic
T006050,4.3,traffic
T006051,6.2,traffic
T006052,1.3,
T006053,1.0,
T006054,0.6,
T006055,4.1,traffic
T006056,1.8,
T006057,11.9,vehicle_issue
T006058,2.5,driver_late
T006059,0.8,
T006060,0.0,
T006061,7.1,traffic
T006062,25.1,driver_late
T006063,20.5,driver_late
T006064,0.6,
T006065,0.2,
T006066,15.9,driver_late
T006067,0.5,
T006068,3.0,driver_late
T006069,0.2,
T006070,15.6,vehicle_issue
T006071,3.2,driver_late
T006072,15.6,traffic
T006073,6.7,driver_late
T006074,7.9,driver_late
T006075,2.4,unknown
T006076,5.9,traffic
T006077,6.0,driver_late
T006078,10.5,driver_late
T006079,3.6,route_change
T006080,2.0,
T006081,25.1,driver_late
T006082,0.9,
T006083,8.3,traffic
T006084,9.1,driver_late
T006085,5.3,traffic
T006086,6.3,driver_late
T006087,3.2,traffic
T006088,3.2,driver_late
T006089,2.9,driver_late
T006090,20.1,traffic
T006091,8.3,driver_late
T006092,1.0,
T006093,3.4,traffic
T006094,0.1,
T006095,0.6,
T006096,3.5,driver_late
T006097,10.0,unknown
T006098,6.7,traffic
T006099,4.1,traffic
T006100,8.0,driver_late
T006101,2.7,traffic
T006102,2.8,vehicle_issue
T006103,5.5,traffic
T006104,4.0,driver_late
T006105,0.2,
T006106,5.2,traffic
T006107,2.5,driver_late
T006108,0.8,
T006109,1.3,
T006110,0.8,
T006111,6.0,traffic
T006112,4.1,driver_late
T006113,1.1,
T006114,45.8,driver_late
T006115,9.2,driver_late
T006116,1.6,
T006117,2.2,driver_late
T006118,9.5,traffic
T006119,3.8,driver_late
T006120,1.2,
T006121,8.9,traffic
T006122,3.0,driver_late
T006123,3.1,route_change
T006124,1.7,
T006125,8.1,vehicle_issue
T006126,11.3,driver_late
T006127,3.4,unknown
T006128,6.5,traffic
T006129,1.7,
T006130,0.1,
T006131,15.7,driver_late
T006132,10.5,driver_late
T006133,5.1,unknown
T006134,3.9,driver_late
T006135,1.0,
T006136,19.9,driver_late
T006137,1.6,
T006138,18.8,traffic
T006139,11.1,traffic
T006140,0.1,
T006141,9.3,driver_late
T006142,0.1,
T006143,2.6,unknown
T006144,3.0,vehicle_issue
T006145,16.7,driver_late
T006146,6.5,vehicle_issue
T006147,8.4,route_change
T006148,3.4,driver_late
T006149,11.9,driver_late
T006150,20.3,route_change
T006151,6.6,traffic
T006152,1.1,
T006153,5.3,traffic
T006154,16.9,traffic
T006155,3.9,traffic
T006156,1.0,
T006157,6.6,driver_late
T006158,3.9,traffic
T006159,11.9,route_change
T006160,0.1,
T006161,4.4,unknown
T006162,14.3,driver_late
T006163,0.4,
T006164,10.4,driver_late
T006165,0.5,
T006166,0.8,
T006167,4.9,traffic
T006168,1.2,
T006169,7.1,traffic
T006170,1.2,
T006171,8.3,driver_late
T006172,7.5,traffic
T006173,12.7,traffic
T006174,0.6,
T006175,12.1,unknown
T006176,1.1,
T006177,2.2,traffic
T006178,9.0,traffic
T006179,1.4,
T006180,1.8,
T006181,7.7,driver_late
T006182,1.0,
T006183,4.0,driver_late
T006184,4.0,vehicle_issue
T006185,0.9,
T006186,7.1,traffic
T006187,15.6,traffic
T006188,5.6,driver_late
T006189,15.6,traffic
T006190,0.3,
T006191,1.5,
T006192,0.5,
T006193,4.0,driver_late
T006194,6.6,traffic
T006195,8.6,driver_late
T006196,12.7,route_change
T006197,7.4,driver_late
T006198,1.3,
T006199,7.2,unknown
T006200,8.6,driver_late
T006201,4.5,traffic
T006202,3.5,driver_late
T006203,3.1,unknown
T006204,4.6,traffic
T006205,5.9,driver_late
T006206,1.7,
T006207,0.6,
T006208,0.1,
T006209,7.4,unknown
T006210,1.0,
T006211,4.5,vehicle_issue
T006212,1.2,
T006213,1.2,
T006214,2.2,unknown
T006215,1.2,
T006216,0.3,
T006217,3.4,driver_late
T006218,4.9,driver_late
T006219,2.5,driver_late
T006220,0.0,
T006221,1.5,
T006222,19.6,traffic
T006223,3.2,vehicle_issue
T006224,2.9,driver_late
T006225,4.7,traffic
T006226,2.0,
T006227,2.7,traffic
T006228,0.8,
T006229,1.6,
T006230,1.2,
T006231,3.3,driver_late
T006232,3.4,driver_late
T006233,19.3,unknown
T006234,1.9,
T006235,8.3,driver_late
T006236,17.9,traffic
T006237,14.1,traffic
T006238,17.2,vehicle_issue
T006239,2.6,traffic
T006240,1.7,
T006241,3.2,driver_late
T006242,2.9,route_change
T006243,1.6,
T006244,23.3,traffic
T006245,3.6,traffic
T006246,5.7,route_change
T006247,5.9,traffic
T006248,4.7,traffic
T006249,0.3,
T006250,14.3,traffic
T006251,1.0,
T006252,4.1,driver_late
T006253,5.8,unknown
T006254,10.8,traffic
T006255,4.2,driver_late
T006256,2.1,route_change
T006257,3.8,driver_late
T006258,8.4,driver_late
T006259,7.3,traffic
T006260,2.4,traffic
T006261,13.7,driver_late
T006262,0.8,
T006263,2.8,route_change
T006264,27.6,driver_late
T006265,1.6,
T006266,7.1,route_change
T006267,4.2,route_change
T006268,22.5,driver_late
T006269,2.7,route_change
T006270,0.5,
T006271,1.7,
T006272,3.4,vehicle_issue
T006273,11.5,traffic
T006274,5.2,route_change
T006275,8.4,traffic
T006276,5.4,unknown
T006277,3.8,traffic
T006278,5.5,driver_late
T006279,2.8,route_change
T006280,6.3,traffic
T006281,2.2,traffic
T006282,0.3,
T006283,20.4,traffic
T006284,31.3,traffic
T006285,0.1,
T006286,3.1,route_change
T006287,17.5,traffic
T006288,4.5,traffic
T006289,2.4,driver_late
T006290,1.4,
T006291,3.4,driver_late
T006292,0.8,
T006293,10.0,vehicle_issue
T006294,4.3,vehicle_issue
T006295,3.6,vehicle_issue
T006296,0.3,
T006297,2.2,driver_late
T006298,2.2,driver_late
T006299,8.2,driver_late
T006300,35.1,vehicle_issue
T006301,2.5,traffic
T006302,0.2,
T006303,0.6,
T006304,15.6,driver_late
T006305,1.5,
T006306,0.9,
T006307,28.0,driver_late
T006308,7.6,driver_late
T006309,3.0,unknown
T006310,7.2,driver_late
T006311,1.1,
T006312,1.4,
T006313,13.6,driver_late
T006314,2.7,driver_late
T006315,6.4,traffic
T006316,0.2,
T006317,14.7,route_change
T006318,1.8,
T006319,1.1,
T006320,1.0,
T006321,10.3,driver_late
T006322,2.4,driver_late
T006323,2.9,route_change
T006324,4.3,traffic
T006325,2.2,traffic
T006326,18.5,unknown
T006327,9.0,traffic
T006328,26.9,driver_late
T006329,8.1,driver_late
T006330,0.2,
T006331,14.1,traffic
T006332,1.6,
T006333,3.2,traffic
T006334,11.9,driver_late
T006335,1.9,
T006336,15.0,driver_late
T006337,3.2,driver_late
T006338,30.3,unknown
T006339,20.8,traffic
T006340,6.9,traffic
T006341,2.5,traffic
T006342,4.5,unknown
T006343,1.4,
T006344,2.5,vehicle_issue
T006345,6.7,unknown
T006346,26.6,traffic
T006347,0.7,
T006348,8.5,driver_late
T006349,17.6,traffic
T006350,1.3,
T006351,23.2,driver_late
T006352,7.2,driver_late
T006353,13.3,traffic
T006354,12.3,traffic
T006355,5.5,route_change
T006356,5.8,driver_late
T006357,3.1,traffic
T006358,1.9,
T006359,16.9,unknown
T006360,4.3,route_change
T006361,3.5,traffic
T006362,6.1,vehicle_issue
T006363,2.6,driver_late
T006364,0.6,
T006365,0.4,
T006366,0.6,
T006367,2.5,unknown
T006368,9.2,driver_late
T006369,1.6,
T006370,22.6,driver_late
T006371,7.5,unknown
T006372,5.7,driver_late
T006373,0.9,
T006374,3.9,traffic
T006375,3.7,driver_late
T006376,5.0,vehicle_issue
T006377,8.2,traffic
T006378,5.3,driver_late
T006379,2.7,traffic
T006380,5.8,driver_late
T006381,7.2,driver_late
T006382,0.8,
T006383,1.2,
T006384,15.2,driver_late
T006385,8.6,vehicle_issue
T006386,7.8,traffic
T006387,16.4,driver_late
T006388,3.8,driver_late
T006389,3.8,driver_late
T006390,11.9,vehicle_issue
T006391,2.7,route_change
T006392,30.0,traffic
T006393,1.2,
T006394,0.8,
T006395,6.0,unknown
T006396,8.7,driver_late
T006397,1.4,
T006398,10.9,vehicle_issue
T006399,54.7,traffic
T006400,3.5,driver_late
T006401,1.3,
T006402,10.9,traffic
T006403,5.2,driver_late
T006404,3.6,traffic
T006405,2.6,traffic
T006406,3.4,vehicle_issue
T006407,25.8,traffic
T006408,0.8,
T006409,1.0,
T006410,17.5,driver_late
T006411,12.2,unknown
T006412,5.4,unknown
T006413,1.9,
T006414,0.7,
T006415,6.7,traffic
T006416,7.6,driver_late
T006417,9.6,unknown
T006418,11.4,vehicle_issue
T006419,1.9,
T006420,5.0,traffic
T006421,3.4,traffic
T006422,10.3,driver_late
T006423,15.2,vehicle_issue
T006424,1.4,
T006425,6.4,traffic
T006426,8.9,unknown
T006427,5.2,traffic
T006428,16.8,traffic
T006429,0.9,
T006430,1.5,
T006431,8.1,route_change
T006432,0.5,
T006433,10.6,driver_late
T006434,10.0,driver_late
T006435,8.0,unknown
T006436,3.5,traffic
T006437,5.0,driver_late
T006438,10.5,traffic
T006439,5.7,driver_late
T006440,1.4,
T006441,4.3,traffic
T006442,1.1,
T006443,0.6,
T006444,5.2,unknown
T006445,10.4,driver_late
T006446,4.9,driver_late
T006447,6.8,driver_late
T006448,1.9,
T006449,4.4,traffic
T006450,3.0,unknown
T006451,9.2,route_change
T006452,10.4,route_change
T006453,6.0,traffic
T006454,18.2,driver_late
T006455,5.4,traffic
T006456,2.0,
T006457,20.5,vehicle_issue
T006458,22.5,traffic
T006459,2.7,unknown
T006460,3.9,driver_late
T006461,1.0,
T006462,12.1,driver_late
T006463,9.0,driver_late
T006464,6.5,vehicle_issue
T006465,4.7,route_change
T006466,2.8,route_change
T006467,7.8,unknown
T006468,2.8,driver_late
T006469,8.6,traffic
T006470,0.0,
T006471,10.5,driver_late
T006472,12.8,driver_late
T006473,13.5,traffic
T006474,4.9,driver_late
T006475,0.3,
T006476,10.2,driver_late
T006477,3.4,traffic
T006478,1.2,
T006479,10.2,route_change
T006480,0.0,
T006481,16.8,vehicle_issue
T006482,8.3,driver_late
T006483,0.4,
T006484,10.3,traffic
T006485,5.7,vehicle_issue
T006486,14.6,driver_late
T006487,6.1,traffic
T006488,2.9,traffic
T006489,2.0,
T006490,2.7,traffic
T006491,3.7,driver_late
T006492,16.3,driver_late
T006493,1.8,
T006494,27.9,traffic
T006495,8.8,driver_late
T006496,3.3,unknown
T006497,21.4,traffic
T006498,21.8,unknown
T006499,15.9,driver_late
T006500,5.3,vehicle_issue
T006501,1.9,
T006502,1.3,
T006503,3.1,driver_late
T006504,2.5,traffic
T006505,6.1,traffic
T006506,2.2,traffic
T006507,1.6,
T006508,1.8,
T006509,0.7,
T006510,7.9,route_change
T006511,2.4,route_change
T006512,14.5,driver_late
T006513,19.6,traffic
T006514,1.1,
T006515,8.7,traffic
T006516,5.2,driver_late
T006517,12.8,unknown
T006518,4.8,traffic
T006519,2.1,driver_late
T006520,41.0,vehicle_issue
T006521,8.6,vehicle_issue
T006522,0.5,
T006523,6.9,traffic
T006524,2.5,traffic
T006525,0.9,
T006526,7.1,driver_late
T006527,3.0,route_change
T006528,3.5,traffic
T006529,2.1,traffic
T006530,28.1,driver_late
T006531,7.7,driver_late
T006532,1.9,
T006533,22.1,vehicle_issue
T006534,2.8,driver_late
T006535,8.4,traffic
T006536,12.1,traffic
T006537,1.3,
T006538,13.0,traffic
T006539,3.1,vehicle_issue
T006540,2.4,traffic
T006541,6.3,driver_late
T006542,41.1,traffic
T006543,15.0,driver_late
T006544,3.0,driver_late
T006545,3.6,driver_late
T006546,8.8,driver_late
T006547,17.4,traffic
T006548,12.9,traffic
T006549,16.6,driver_late
T006550,0.8,
T006551,9.9,traffic
T006552,14.0,driver_late
T006553,3.5,vehicle_issue
T006554,4.4,vehicle_issue
T006555,3.2,traffic
T006556,1.6,
T006557,2.7,route_change
T006558,5.2,driver_late
T006559,1.4,
T006560,9.1,traffic
T006561,4.8,driver_late
T006562,1.0,
T006563,6.9,traffic
T006564,2.3,driver_late
T006565,1.1,
T006566,2.7,driver_late
T006567,4.0,driver_late
T006568,19.6,driver_late
T006569,14.0,traffic
T006570,8.6,driver_late
T006571,22.4,route_change
T006572,7.4,driver_late
T006573,1.8,
T006574,14.1,traffic
T006575,3.2,vehicle_issue
T006576,1.7,
T006577,4.8,driver_late
T006578,8.0,traffic
T006579,5.4,driver_late
T006580,1.6,
T006581,2.3,driver_late
T006582,15.6,route_change
T006583,22.1,unknown
T006584,2.2,driver_late
T006585,8.6,unknown
T006586,0.3,
T006587,32.4,driver_late
T006588,2.9,traffic
T006589,1.4,
T006590,6.1,driver_late
T006591,2.4,driver_late
T006592,12.7,driver_late
T006593,5.8,traffic
T006594,4.8,traffic
T006595,2.8,traffic
T006596,4.1,route_change
T006597,3.1,traffic
T006598,1.0,
T006599,5.8,traffic
T006600,9.8,vehicle_issue
T006601,3.8,unknown
T006602,0.2,
T006603,7.0,route_change
T006604,11.4,driver_late
T006605,2.1,traffic
T006606,11.5,traffic
T006607,8.3,vehicle_issue
T006608,0.7,
T006609,3.1,vehicle_issue
T006610,4.4,driver_late
T006611,4.2,vehicle_issue
T006612,4.7,traffic
T006613,7.6,route_change
T006614,1.6,
T006615,4.2,vehicle_issue
T006616,5.4,driver_late
T006617,4.6,driver_late
T006618,18.1,vehicle_issue
T006619,1.1,
T006620,4.9,traffic
T006621,12.6,driver_late
T006622,0.1,
T006623,1.9,
T006624,5.4,traffic
T006625,11.9,vehicle_issue
T006626,0.3,
T006627,5.8,traffic
T006628,2.3,traffic
T006629,2.8,route_change
T006630,6.2,traffic
T006631,2.0,
T006632,13.7,driver_late
T006633,1.4,
T006634,9.5,vehicle_issue
T006635,1.0,
T006636,4.6,traffic
T006637,0.8,
T006638,10.9,traffic
T006639,1.8,
T006640,4.4,traffic
T006641,0.0,
T006642,5.7,traffic
T006643,0.6,
T006644,4.6,traffic
T006645,25.8,driver_late
T006646,4.7,driver_late
T006647,0.0,
T006648,4.8,traffic
T006649,3.6,traffic
T006650,0.4,
T006651,39.5,driver_late
T006652,2.5,route_change
T006653,3.3,driver_late
T006654,2.6,driver_late
T006655,35.5,vehicle_issue
T006656,2.9,traffic
T006657,3.2,vehicle_issue
T006658,1.3,
T006659,15.5,traffic
T006660,1.4,
T006661,4.2,unknown
T006662,11.9,driver_late
T006663,0.5,
T006664,11.2,driver_late
T006665,0.4,
T006666,0.8,
T006667,0.4,
T006668,2.8,driver_late
T006669,2.2,traffic
T006670,3.3,unknown
T006671,0.3,
T006672,9.1,driver_late
T006673,2.1,driver_late
T006674,2.2,driver_late
T006675,0.3,
T006676,2.5,driver_late
T006677,8.3,unknown
T006678,6.4,driver_late
T006679,9.0,traffic
T006680,17.9,traffic
T006681,11.5,driver_late
T006682,5.4,unknown
T006683,4.2,driver_late
T006684,15.7,driver_late
T006685,5.8,traffic
T006686,2.0,
T006687,0.6,
T006688,0.1,
T006689,21.0,driver_late
T006690,4.5,unknown
T006691,9.7,route_change
T006692,14.1,driver_late
T006693,2.9,driver_late
T006694,2.7,traffic
T006695,1.4,
T006696,2.7,driver_late
T006697,5.4,driver_late
T006698,0.1,
T006699,7.2,driver_late
T006700,1.0,
T006701,1.3,
T006702,12.0,route_change
T006703,10.3,route_change
T006704,4.0,route_change
T006705,3.0,driver_late
T006706,0.6,
T006707,7.2,route_change
T006708,0.9,
T006709,4.2,driver_late
T006710,9.9,driver_late
T006711,0.5,
T006712,3.1,driver_late
T006713,4.2,driver_late
T006714,10.1,traffic
T006715,25.5,driver_late
T006716,21.7,vehicle_issue
T006717,7.3,route_change
T006718,9.1,traffic
T006719,4.7,unknown
T006720,3.2,unknown
T006721,1.4,
T006722,2.1,vehicle_issue
T006723,1.3,
T006724,0.7,
T006725,14.9,traffic
T006726,2.4,traffic
T006727,2.2,driver_late
T006728,2.2,driver_late
T006729,0.1,
T006730,3.2,driver_late
T006731,8.1,driver_late
T006732,7.3,vehicle_issue
T006733,4.2,traffic
T006734,4.0,driver_late
T006735,4.5,driver_late
T006736,0.0,
T006737,0.1,
T006738,12.9,vehicle_issue
T006739,13.6,traffic
T006740,0.2,
T006741,4.0,driver_late
T006742,4.4,driver_late
T006743,10.4,traffic
T006744,3.8,driver_late
T006745,3.3,traffic
T006746,3.7,vehicle_issue
T006747,25.0,traffic
T006748,3.6,vehicle_issue
T006749,11.5,route_change
T006750,4.4,vehicle_issue
T006751,14.4,driver_late
T006752,2.9,traffic
T006753,2.1,traffic
T006754,8.2,driver_late
T006755,8.2,vehicle_issue
T006756,2.5,traffic
T006757,4.7,vehicle_issue
T006758,17.9,traffic
T006759,5.8,unknown
T006760,7.1,traffic
T006761,1.7,
T006762,7.8,traffic
T006763,5.3,driver_late
T006764,4.6,driver_late
T006765,5.4,vehicle_issue
T006766,5.4,traffic
T006767,0.3,
T006768,6.4,vehicle_issue
T006769,29.6,traffic
T006770,4.0,driver_late
T006771,1.4,
T006772,27.4,traffic
T006773,1.8,
T006774,1.7,
T006775,2.8,unknown
T006776,4.7,traffic
T006777,2.8,driver_late
T006778,0.6,
T006779,15.3,unknown
T006780,26.2,driver_late
T006781,3.0,vehicle_issue
T006782,2.9,driver_late
T006783,0.5,
T006784,2.6,vehicle_issue
T006785,3.0,vehicle_issue
T006786,1.6,
T006787,0.5,
T006788,26.6,traffic
T006789,0.6,
T006790,8.1,driver_late
T006791,2.1,unknown
T006792,4.1,driver_late
T006793,2.8,driver_late
T006794,6.8,unknown
T006795,0.4,
T006796,2.5,traffic
T006797,10.3,traffic
T006798,5.6,traffic
T006799,2.4,route_change
T006800,0.2,
T006801,0.4,
T006802,6.5,driver_late
T006803,2.1,traffic
T006804,2.3,traffic
T006805,6.4,driver_late
T006806,2.7,driver_late
T006807,1.6,
T006808,3.3,traffic
T006809,15.7,traffic
T006810,16.2,unknown
T006811,2.8,unknown
T006812,12.7,unknown
